2010-07-18T00:00:07.067+0000|17181208142|1099511631018|good|El-Farouk Adjaye|17181208141|
2010-07-18T00:01:22.058+0000|17181208090|2199023260406|right|Hassan Khaleghi|17181208088|
2010-07-18T00:01:40.337+0000|17179935850|4008|yes|Ammar Cardinale||17179934779
2010-07-18T00:01:43.949+0000|17180881066|2199023258962|no|Sergio Alonso|17180881063|
2010-07-18T00:02:33.726+0000|17181158775|4534|no way!|David Jones||17181158610
2010-07-18T00:03:18.921+0000|17180573597|2199023256649|About Henry II of Eng. About Elizabeth II, t. About Muddy Waters, t. About Aaron Cop.|Jorge Arango||17180570429
2010-07-18T00:03:21.006+0000|17181159128|1259|LOL|Mee Vongvichit|17181159125|
2010-07-18T00:04:07.214+0000|17180424250|4465|LOL|Wei Li|17180424244|
2010-07-18T00:04:17.081+0000|17180572749|1099511628310|About Siad Barre, an. About Pyotr Ilyich T. About Paul the Apost. About Louis Armstron. About Weird Al Yanko. About Real Gone, lab. About South Africa, . About Sa.|Georgios Antoniou|17180572748|
2010-07-18T00:05:27.677+0000|17180573723|1925|About Amy Wineh. About Weird Al . About Robert E.. About Stained C. About Abra.|Massamba Fuema||17180570441
2010-07-18T00:05:45.242+0000|17180572987|2199023259592|About Celine Dion, signed o. About David Byrne, and arti. About Billy Joel, Hit Parad. About Jay Leno, Show with J. About Raditude, It w.|Yosef Dayan|17180572980|
2010-07-18T00:05:54.435+0000|17180301290|2199023259489|maybe|Bishop Augustin Mbonabucya||17180300842
2010-07-18T00:06:36.373+0000|17180318485|3539|About Roger Federer, tennis player who held. About Al Green, better known as Al Green, i. About Ludwig van Beethoven, and Romantic.|Ai Wang||17180318296
2010-07-18T00:06:59.754+0000|17180301303|3606|About Carl. About Wins. About Rod . About Geor. About Robe. About Weir. About Nico. Abo.|Andrew Kibona|17180301298|
2010-07-18T00:07:13.459+0000|17180226195|1099511628095|right|Adriaen Dam|17180226194|
2010-07-18T00:08:42.067+0000|17180573227|4018|no|Rodrigo Alves|17180573222|
2010-07-18T00:09:06.420+0000|17180336379|4688|LOL|Chen Lu||17180336302
2010-07-18T00:09:42.946+0000|17180301289|3606|ok|Andrew Kibona||17180300842
2010-07-18T00:09:42.953+0000|17180573520|2199023258254|thx|David Sanchez||17180570418
2010-07-18T00:09:54.635+0000|17180225518|2199023257622|About Napoleon, of the H. About 50 Cent, top rappe. About Weird Al Yankovi.|Chengdong Yang||17180224679
2010-07-18T00:09:58.076+0000|17180985467|3688|About Siad Barr. About Tiberius,. About Paul the . About Agatha Ch. About Fran.|Ismail Omar Mamo||17180984778
2010-07-18T00:10:16.299+0000|17180985441|1099511630204|I see|Yang Zhao|17180985440|
2010-07-18T00:10:55.569+0000|17180878228|2199023258673|cool|Ricardo Calvert|17180878222|
2010-07-18T00:11:19.332+0000|17181270040|4281|About John Coltrane, by the African Orthodox. About Second Spanish Republic, led by Gene.|Jharana Gurung||17181269211
2010-07-18T00:11:24.837+0000|17180572854|1079|About Barry Manilow, s. About Saint Nicholas, . About Where Did Our Lo. About Tea for the .|Faisal Qureshi|17180572846|
2010-07-18T00:11:32.638+0000|17181270035|4281|About Martin Scorsese, . About Lionel Richie, si. About Muddy Waters, Wat. About My Love: Esse.|Jharana Gurung||17181269211
