2010-02-18T03:08:58.572+0000|705242|4273||Jun Lu
2010-02-18T03:21:43.572+0000|269912|407||Gregorio Manalo
2010-02-18T05:35:58.572+0000|269904|407||Gregorio Manalo
2010-02-18T07:00:43.572+0000|269922|407||Gregorio Manalo
2010-02-18T07:52:28.572+0000|269923|407||Gregorio Manalo
2010-02-18T07:55:28.572+0000|705189|4273||Jun Lu
2010-02-18T10:01:41.525+0000|585249|2917||Atsushi Yamada
2010-02-18T12:16:28.572+0000|705183|4273||Jun Lu
2010-02-18T14:03:52.001+0000|658586|3571||Akram Abuhatzira
2010-02-18T15:11:13.572+0000|705199|4273||Jun Lu
2010-02-18T16:09:43.572+0000|269913|407||Gregorio Manalo
2010-02-18T16:10:28.572+0000|705247|4273||Jun Lu
2010-02-18T16:40:28.572+0000|269926|407||Gregorio Manalo
2010-02-18T17:57:43.572+0000|269914|407||Gregorio Manalo
2010-02-18T20:06:43.572+0000|269934|407||Gregorio Manalo
2010-02-18T20:15:43.572+0000|705185|4273||Jun Lu
2010-02-18T21:11:13.572+0000|269908|407||Gregorio Manalo
2010-02-18T22:26:58.572+0000|705193|4273||Jun Lu
2010-02-18T23:13:28.572+0000|585272|2917||Atsushi Yamada
