2010-08-06T18:06:58.944+0000|25770332465|1182||Lei Zhu
2010-08-06T18:30:13.944+0000|25770002793|1099511631587||Alejandro Araya
2010-08-06T18:33:58.944+0000|25770234869|378||Wilhelm Muller
2010-08-06T19:05:28.944+0000|25770881370|4018||Rodrigo Alves
2010-08-06T19:07:43.944+0000|25769837437|2199023258994||Witold Kaczmarek
2010-08-06T19:16:43.944+0000|25770881378|4018||Rodrigo Alves
2010-08-06T19:18:58.944+0000|25770002791|1099511631587||Alejandro Araya
2010-08-06T19:23:28.944+0000|25770234880|378||Wilhelm Muller
2010-08-06T19:30:58.944+0000|25769837392|2199023258994||Witold Kaczmarek
2010-08-06T19:36:58.944+0000|25770234902|378||Wilhelm Muller
2010-08-06T19:39:58.944+0000|25769837435|2199023258994||Witold Kaczmarek
2010-08-06T19:50:28.944+0000|25769837424|2199023258994||Witold Kaczmarek
2010-08-06T20:00:13.944+0000|25770815833|3298534884020||Guillermo Irigoyen
2010-08-06T20:01:43.943+0000|25770978217|2199023255628||Jae-Jin Park
2010-08-06T20:06:58.944+0000|25770361073|1099511629519||Lei Zhang
2010-08-06T20:21:58.944+0000|25769837411|2199023258994||Witold Kaczmarek
2010-08-06T20:36:13.944+0000|25770002794|1099511631587||Alejandro Araya
2010-08-06T20:47:28.944+0000|25769837433|2199023258994||Witold Kaczmarek
2010-08-06T20:57:13.944+0000|25770002799|1099511631587||Alejandro Araya
2010-08-06T21:02:28.944+0000|25769804156|1129||Carmen Lepland
2010-08-06T21:13:43.944+0000|25769837421|2199023258994||Witold Kaczmarek
2010-08-06T22:13:43.944+0000|25770199677|1099511631976||Andrei Hleb
2010-08-06T22:27:58.944+0000|25770966051|2199023258298||Lei Yang
2010-08-06T22:27:58.944+0000|25771065592|1099511628022||Brian Wilson
2010-08-06T23:08:28.944+0000|25769837413|2199023258994||Witold Kaczmarek
2010-08-06T23:31:43.944+0000|25770234870|378||Wilhelm Muller
2010-08-06T23:39:13.944+0000|25769804158|1129||Carmen Lepland
2010-08-06T23:44:26.462+0000|25770098342|102||Philibert Roindefo
2010-08-06T23:54:13.944+0000|25770815841|3298534884020||Guillermo Irigoyen
