2010-03-29T18:04:26.109+0000|723407|2783||Rafael Alonso
2010-03-29T18:17:11.109+0000|1106971|3949||Ayesha Butt
2010-03-29T18:20:21.834+0000|257309|4139||Baruch Dego
2010-03-29T18:26:56.109+0000|1397477|4607||Michael Hoffmann
2010-03-29T18:38:11.109+0000|1337648|2698||Alexander Efimkin
2010-03-29T18:42:41.108+0000|723392|2783||Rafael Alonso
2010-03-29T18:56:56.109+0000|723406|2783||Rafael Alonso
2010-03-29T18:58:26.108+0000|1337732|2698||Alexander Efimkin
2010-03-29T18:59:56.109+0000|1397526|4607||Michael Hoffmann
2010-03-29T19:06:41.109+0000|705203|4273||Jun Lu
2010-03-29T19:08:56.109+0000|46784|4822||Alejandro Alvarez
2010-03-29T19:09:41.109+0000|705206|4273||Jun Lu
2010-03-29T19:11:56.109+0000|1397520|4607||Michael Hoffmann
2010-03-29T19:14:11.109+0000|723532|2783||Rafael Alonso
2010-03-29T19:26:11.109+0000|1337675|2698||Alexander Efimkin
2010-03-29T19:41:56.109+0000|705218|4273||Jun Lu
2010-03-29T19:47:11.109+0000|723611|2783||Rafael Alonso
2010-03-29T19:56:11.109+0000|1397480|4607||Michael Hoffmann
2010-03-29T19:56:11.109+0000|297745|2266||Kemal Yasar
2010-03-29T19:59:56.109+0000|297731|2266||Kemal Yasar
2010-03-29T20:03:06.030+0000|705024|2370||Yang Zhu
2010-03-29T20:12:41.109+0000|723571|2783||Rafael Alonso
2010-03-29T20:22:26.109+0000|723525|2783||Rafael Alonso
2010-03-29T20:33:41.109+0000|644549|2588||Luis Alonso
2010-03-29T20:44:56.109+0000|1337736|2698||Alexander Efimkin
2010-03-29T20:50:56.109+0000|705188|4273||Jun Lu
2010-03-29T20:55:36.030+0000|404221|3705||Bingjian Zhang
2010-03-29T21:14:11.109+0000|1377738|2214||Alexander Ivanov
2010-03-29T21:17:11.109+0000|723593|2783||Rafael Alonso
2010-03-29T21:17:55.934+0000|821187|668||Nicolas Foucault
2010-03-29T21:26:56.109+0000|723566|2783||Rafael Alonso
2010-03-29T21:35:56.109+0000|723549|2783||Rafael Alonso
2010-03-29T22:02:11.109+0000|723598|2783||Rafael Alonso
2010-03-29T22:10:26.109+0000|723445|2783||Rafael Alonso
2010-03-29T22:11:56.109+0000|1397517|4607||Michael Hoffmann
2010-03-29T22:40:26.109+0000|862880|143||Maria Alkaios
2010-03-29T22:43:26.109+0000|723512|2783||Rafael Alonso
2010-03-29T22:52:26.109+0000|1337723|2698||Alexander Efimkin
2010-03-29T23:12:41.109+0000|1337650|2698||Alexander Efimkin
2010-03-29T23:23:56.109+0000|723404|2783||Rafael Alonso
2010-03-29T23:31:26.109+0000|862849|143||Maria Alkaios
2010-03-29T23:41:56.109+0000|1337672|2698||Alexander Efimkin
2010-03-29T23:50:11.109+0000|1337747|2698||Alexander Efimkin
