2010-03-03T00:03:59.802+0000|1076807|3825||Richard Richter
2010-03-03T00:38:29.802+0000|585279|2917||Atsushi Yamada
2010-03-03T01:03:14.802+0000|585273|2917||Atsushi Yamada
2010-03-03T01:44:29.802+0000|1115128|3764||Muhammad Khan
2010-03-03T03:28:44.802+0000|404286|3705||Bingjian Zhang
2010-03-03T03:35:29.802+0000|1115146|3764||Muhammad Khan
2010-03-03T03:50:29.802+0000|1076815|3825||Richard Richter
2010-03-03T03:55:07.369+0000|298571|4661||Michael Wang
2010-03-03T04:19:44.802+0000|404262|3705||Bingjian Zhang
2010-03-03T04:54:59.802+0000|404283|3705||Bingjian Zhang
2010-03-03T05:05:29.802+0000|215400|3331||Gheorghe Kovacs
2010-03-03T05:48:14.802+0000|1115119|3764||Muhammad Khan
