2010-03-03T06:12:08.520+0000|1378654|3962||Sergio Gonzalez
2010-03-03T06:12:14.802+0000|404178|3705||Bingjian Zhang
2010-03-03T06:22:44.802+0000|1115145|3764||Muhammad Khan
2010-03-03T06:24:14.802+0000|404190|3705||Bingjian Zhang
2010-03-03T06:36:59.802+0000|1018586|3055||Alexander Dobrunov
2010-03-03T07:06:59.802+0000|215401|3331||Gheorghe Kovacs
2010-03-03T07:24:59.802+0000|573433|4418||Samuel Akongo
2010-03-03T08:30:59.802+0000|573436|4418||Samuel Akongo
2010-03-03T09:28:44.802+0000|404255|3705||Bingjian Zhang
2010-03-03T10:48:14.802+0000|1115139|3764||Muhammad Khan
2010-03-03T10:50:29.802+0000|404272|3705||Bingjian Zhang
