2010-03-28T00:04:50.156+0000|864346|2194||Alexander Dobrunov
2010-03-28T00:10:42.494+0000|284141|1242||Hans Johansson
2010-03-28T01:08:21.030+0000|404192|3705||Bingjian Zhang
2010-03-28T01:27:06.030+0000|529369|2608||Wei Zhu
2010-03-28T01:37:36.030+0000|977145|3522||Ali Lambo
2010-03-28T01:45:06.030+0000|256548|2862||Batong Ho
2010-03-28T01:50:21.030+0000|365342|3722||Marietta Garbi
2010-03-28T01:54:06.030+0000|1314641|3780||Chen Li
2010-03-28T02:09:57.494+0000|298581|4661||Michael Wang
2010-03-28T03:00:06.030+0000|977147|3522||Ali Lambo
2010-03-28T03:19:36.030+0000|354893|4952||Josef Richter
2010-03-28T03:26:21.030+0000|256542|2862||Batong Ho
2010-03-28T03:36:51.030+0000|892794|3500||Antonio Gonzalez
2010-03-28T04:09:06.030+0000|1314626|3780||Chen Li
2010-03-28T04:16:38.479+0000|256538|2862||Batong Ho
2010-03-28T04:28:36.030+0000|1244674|296||Zaenal Gallagher
2010-03-28T04:40:36.030+0000|404292|3705||Bingjian Zhang
2010-03-28T05:03:06.030+0000|1244683|296||Zaenal Gallagher
2010-03-28T05:22:36.030+0000|10723|3601||Lin Wang
2010-03-28T05:31:43.288+0000|1339434|3627||Sergey Vasilievich Iglinsky
2010-03-28T05:36:06.030+0000|1244635|296||Zaenal Gallagher
2010-03-28T05:56:21.030+0000|1314630|3780||Chen Li
2010-03-28T05:57:51.030+0000|1314648|3780||Chen Li
