2010-03-02T12:02:29.802+0000|404280|3705||Bingjian Zhang
2010-03-02T12:08:29.802+0000|404266|3705||Bingjian Zhang
2010-03-02T12:30:14.802+0000|404307|3705||Bingjian Zhang
2010-03-02T12:39:14.802+0000|404244|3705||Bingjian Zhang
2010-03-02T12:49:34.466+0000|1339403|3627||Sergey Vasilievich Iglinsky
2010-03-02T13:10:44.802+0000|404186|3705||Bingjian Zhang
2010-03-02T13:25:44.802+0000|404196|3705||Bingjian Zhang
2010-03-02T13:33:14.802+0000|404223|3705||Bingjian Zhang
2010-03-02T13:36:59.802+0000|1115127|3764||Muhammad Khan
2010-03-02T14:02:29.802+0000|1115126|3764||Muhammad Khan
2010-03-02T14:05:29.802+0000|1018582|3055||Alexander Dobrunov
2010-03-02T15:13:44.802+0000|404237|3705||Bingjian Zhang
2010-03-02T15:36:59.802+0000|215403|3331||Gheorghe Kovacs
2010-03-02T16:28:44.802+0000|585269|2917||Atsushi Yamada
2010-03-02T16:37:44.802+0000|1115133|3764||Muhammad Khan
2010-03-02T17:20:29.802+0000|1076821|3825||Richard Richter
2010-03-02T17:32:29.802+0000|404299|3705||Bingjian Zhang
2010-03-02T17:39:59.802+0000|404248|3705||Bingjian Zhang
2010-03-02T17:53:29.802+0000|404263|3705||Bingjian Zhang
2010-03-02T17:55:44.802+0000|404319|3705||Bingjian Zhang
2010-03-02T17:57:59.802+0000|1115143|3764||Muhammad Khan
