2010-03-28T18:04:26.109+0000|297739|2266||Kemal Yasar
2010-03-28T18:26:21.030+0000|404197|3705||Bingjian Zhang
2010-03-28T18:57:51.030+0000|1244640|296||Zaenal Gallagher
2010-03-28T19:03:41.109+0000|1337656|2698||Alexander Efimkin
2010-03-28T19:12:06.030+0000|256547|2862||Batong Ho
2010-03-28T19:14:21.030+0000|1244706|296||Zaenal Gallagher
2010-03-28T19:17:11.109+0000|644548|2588||Luis Alonso
2010-03-28T19:18:19.302+0000|189347|4008||Ammar Cardinale
2010-03-28T19:23:21.030+0000|431652|1222||Ali Brar
2010-03-28T19:30:51.030+0000|431670|1222||Ali Brar
2010-03-28T19:41:11.109+0000|1377692|2214||Alexander Ivanov
2010-03-28T19:45:41.109+0000|1397506|4607||Michael Hoffmann
2010-03-28T19:45:51.030+0000|431653|1222||Ali Brar
2010-03-28T19:51:51.030+0000|404288|3705||Bingjian Zhang
2010-03-28T19:57:06.030+0000|256545|2862||Batong Ho
2010-03-28T19:58:36.030+0000|458958|976||Wei Li
2010-03-28T20:33:06.030+0000|431657|1222||Ali Brar
2010-03-28T20:39:41.109+0000|297734|2266||Kemal Yasar
2010-03-28T20:48:51.030+0000|458962|976||Wei Li
2010-03-28T20:50:21.030+0000|354886|4952||Josef Richter
2010-03-28T20:57:51.030+0000|404165|3705||Bingjian Zhang
2010-03-28T21:18:06.030+0000|458954|976||Wei Li
2010-03-28T21:24:06.030+0000|330466|1984||Angela Muller
2010-03-28T21:28:36.030+0000|1076647|3092||Ning Zhang
2010-03-28T21:39:51.030+0000|256550|2862||Batong Ho
2010-03-28T21:40:36.030+0000|1244695|296||Zaenal Gallagher
2010-03-28T21:50:21.030+0000|458960|976||Wei Li
2010-03-28T21:56:56.109+0000|1377750|2214||Alexander Ivanov
2010-03-28T21:56:56.109+0000|1397530|4607||Michael Hoffmann
2010-03-28T22:02:21.030+0000|1314663|3780||Chen Li
2010-03-28T22:04:36.030+0000|1244631|296||Zaenal Gallagher
2010-03-28T22:11:21.030+0000|354895|4952||Josef Richter
2010-03-28T22:28:26.109+0000|1397536|4607||Michael Hoffmann
2010-03-28T22:38:11.109+0000|1314662|3780||Chen Li
2010-03-28T22:41:56.109+0000|1397546|4607||Michael Hoffmann
2010-03-28T23:00:06.030+0000|1244638|296||Zaenal Gallagher
2010-03-28T23:06:51.030+0000|1244678|296||Zaenal Gallagher
2010-03-28T23:10:26.109+0000|1397495|4607||Michael Hoffmann
2010-03-28T23:17:21.030+0000|404300|3705||Bingjian Zhang
2010-03-28T23:35:21.030+0000|529374|2608||Wei Zhu
2010-03-28T23:47:21.030+0000|1244671|296||Zaenal Gallagher
