2010-07-18T12:00:37.758+0000|17179936169|1099511628892|About Siad Barre, and. About George Bernard . About Weird Al Yankov. About Condoleezz.|Rodrigo Costa|17179936161|
2010-07-18T12:01:15.204+0000|17181316183|1099511631424|maybe|Baoping Huang|17181316170|
2010-07-18T12:01:28.418+0000|17181159131|1099511631068|thx|Dennis Murray|17181159125|
2010-07-18T12:03:44.163+0000|17180573544|1099511630297|About Sia. About Aug. About Pop. About Ale. About Bo . About Mol. About Jos. Abou.|Ernest B Merton||17180570421
2010-07-18T12:03:50.669+0000|17180847787|1099511631587|maybe|Alejandro Araya|17180847784|
2010-07-18T12:05:15.101+0000|17180881156|1099511630204|thx|Yang Zhao|17180881149|
2010-07-18T12:05:33.998+0000|17180878497|1099511631018|About Wolfg. About Josip. About Siad . About Wilhe. About Mick . About Eliza. About Andre.|El-Farouk Adjaye||17180877663
2010-07-18T12:05:44.167+0000|17180573549|1099511630290|thx|Aafia Khan|17180573544|
2010-07-18T12:06:17.517+0000|17180573100|2199023257466|good|Jie Wang|17180573095|
2010-07-18T12:07:54.390+0000|17181225361|2199023257021|great|Eko Maulana Irama||17181224961
2010-07-18T12:08:18.847+0000|17181316171|2199023257021|good|Eko Maulana Irama|17181316170|
2010-07-18T12:08:27.658+0000|17180817484|1099511628524|good|Dith Sisamouth|17180817482|
2010-07-18T12:09:05.292+0000|17181207704|668|cool|Nicolas Foucault||17181206891
2010-07-18T12:10:12.207+0000|17180424381|1734|About Pierre Trudeau, Trudeau beg. About Gloria Macapagal-Arroyo, to. About Nelly, Indestructible, is s. About Éamon de Valera, of the dom. About Frank Sinatra, Acad.|Jose Fernandez||17180423483
2010-07-18T12:10:14.044+0000|17180573199|1099511630967|no way!|Dominique Dia||17180570386
2010-07-18T12:12:14.426+0000|17181208017|2199023260406|right|Hassan Khaleghi|17181208009|
2010-07-18T12:13:23.543+0000|17179935711|3670|maybe|William Brown|17179935710|
2010-07-18T12:14:01.119+0000|17180424171|1847|no way!|Jun Zhang|17180424168|
2010-07-18T12:14:39.424+0000|17180724665|1099511629258|About Ronald . About Malaysi. About Around . About Lady Ma. About Indo-Gr. About En.|Jacques Alcazar|17180724662|
2010-07-18T12:16:11.164+0000|17181158789|2199023260536|About Aleister Crowley, wa. About Hey Ladies, Singles . About Suicide Solution..|Jean-Pierre Michel|17181158781|
2010-07-18T12:16:35.058+0000|17180573545|143|no way!|Maria Alkaios|17180573544|
2010-07-18T12:17:20.689+0000|17180492546|2199023259109|About Yoko Ono, forefront i. About Justin Timberlake, se. About Republic of Upper Vol. About Cooperation Council f. About Consider Me G.|Baby Zhang|17180492542|
2010-07-18T12:17:28.032+0000|17180225943|3217|About Weird Al Ya. About Lisa Raymon. About Saint Josep. About Tommy Robre. About Have O.|Esti Bahaina||17180224723
2010-07-18T12:18:14.745+0000|17180424948|1099511628651|I see|Yang He||17180423549
2010-07-18T12:19:29.154+0000|17181207502|1099511632283|About Siad B. About Virgil. About Pope J. About Bill C. About Noam C. About .|Igor Basov||17181206869
2010-07-18T12:19:39.163+0000|17181207504|870|great|Dionysis Karvelas|17181207502|
2010-07-18T12:19:52.615+0000|17180572843|1099511631015|duh|Artur Martins||17180570345
2010-07-18T12:20:17.797+0000|17180573471|1099511628310|maybe|Georgios Antoniou||17180570413
2010-07-18T12:21:54.077+0000|17180424559|1099511628627|maybe|Zhong Yang|17180424555|
2010-07-18T12:22:10.398+0000|17180424295|941|About Siad Bar. About Willie N. About Tennesse. About Patti La. About Tainted . About If.|Aryo Tobing||17180423474
2010-07-18T12:22:29.322+0000|17180226065|2845|duh|Frederick Kawawa||17180224735
2010-07-18T12:22:48.735+0000|17180226377|4233|About Siad Bar. About Gioachin. About Richard . About Frank Za. About Douglas . About Weird Al. About Jack Nic. About W.|Aleksandr Basov|17180226376|
2010-07-18T12:23:50.992+0000|17180492548|2199023259109|About Indira . About Justin . About Taylor . About Rivers . About Coopera. About Co.|Baby Zhang|17180492546|
2010-07-18T12:24:00.682+0000|17181184375|976|fine|Wei Li||17181183794
2010-07-18T12:24:41.632+0000|17181207616|1099511631018|duh|El-Farouk Adjaye||17181206883
2010-07-18T12:26:40.677+0000|17179935735|1099511631168|thx|Arthur Jones|17179935734|
2010-07-18T12:26:43.694+0000|17180976169|2199023260352|maybe|Jean-Pierre Bembo-Leta|17180976166|
2010-07-18T12:28:03.377+0000|17181171928|2199023256610|no way!|Abdul Baseer Khan|17181171926|
2010-07-18T12:29:48.427+0000|17180881190|2199023260406|thx|Hassan Khaleghi|17180881189|
2010-07-18T12:29:58.211+0000|17180572957|1079|fine|Faisal Qureshi|17180572952|
2010-07-18T12:30:16.966+0000|17181184381|1099511629948|roflol|Zhang Zhang||17181183794
2010-07-18T12:30:28.760+0000|17181207617|2199023256996|good|Mikhail Sheik|17181207613|
2010-07-18T12:31:25.327+0000|17180573317|1099511630314|no way!|Abderraouf David|17180573314|
2010-07-18T12:33:02.717+0000|17179877284|4555|About Rudy Giuliani, leading in national polls for much of 2007, his candidacy faltere.|Wei Zhou||17179877183
2010-07-18T12:33:43.006+0000|17180573355|1099511630297|thanks|Ernest B Merton||17180570400
2010-07-18T12:34:48.316+0000|17180985437|3309|good|Juan Cardenas||17180984774
2010-07-18T12:37:44.603+0000|17180427564|1099511631199|About Weird Al Yankovic, f. About Light On, Cook's maj. About Menlove Ave., rock.|Mohammad Ali Motamed|17180427557|
2010-07-18T12:40:07.774+0000|17181207581|2199023256649|no|Jorge Arango|17181207577|
2010-07-18T12:40:23.867+0000|17181207706|2199023257466|great|Jie Wang||17181206891
2010-07-18T12:41:04.518+0000|17180225885|1099511632352|right|Arap Ngoche|17180225875|
2010-07-18T12:42:03.210+0000|17180573294|1099511628093|great|Ilguilas Lambo|17180573293|
2010-07-18T12:42:32.242+0000|17181208018|4279|no|Mohammad Reza Forouhar|17181208013|
2010-07-18T12:43:33.004+0000|17180572928|1099511628310|no|Georgios Antoniou|17180572925|
2010-07-18T12:45:11.721+0000|17180057825|2199023255983|thanks|Ali Lambo|17180057821|
2010-07-18T12:48:34.023+0000|17179877279|1099511629040|thx|Jun Wu||17179877183
2010-07-18T12:48:50.096+0000|17179936160|2194|no way!|Alexander Dobrunov|17179936154|
2010-07-18T12:51:12.821+0000|17180345731|1490|maybe|John Wilson|17180345720|
2010-07-18T12:51:22.389+0000|17180881191|290|thanks|Ayesha Baloch|17180881189|
2010-07-18T12:51:27.228+0000|17180572403|1793|About August. About Friedr. About Juan C. About Jamie . About Maldiv. About J.|Jose Sanchez|17180572395|
2010-07-18T12:55:03.497+0000|17181158777|1099511629614|I see|Georgi Georgiev|17181158773|
2010-07-18T12:55:12.812+0000|17181158948|1099511632338|cool|Rico Magalona|17181158944|
2010-07-18T12:55:16.922+0000|17181158785|4534|About Siad Bar. About Pope Joh. About Peter Pa. About Cold Tur. About Stir It . About Hap.|David Jones|17181158773|
2010-07-18T12:55:36.067+0000|17180225882|3217|About Haile Se. About Henry Ki. About Alice Co. About Joe Bide. About Nicolas . About Aa.|Esti Bahaina|17180225872|
2010-07-18T12:55:44.228+0000|17180573352|1099511628093|right|Ilguilas Lambo||17180570400
2010-07-18T12:57:09.856+0000|17181158786|3500|yes|Antonio Gonzalez|17181158785|
2010-07-18T12:57:37.631+0000|17181158820|4139|thanks|Baruch Dego|17181158817|
2010-07-18T12:57:40.744+0000|17180492635|1050|duh|Rafael Magomaev||17180491984
2010-07-18T12:58:13.605+0000|17180985444|1099511629430|good|Kamal Aziz|17180985440|
2010-07-18T12:58:16.626+0000|17181224913|941|maybe|Aryo Tobing|17181224911|
2010-07-18T13:00:27.449+0000|17180301302|4555|cool|Wei Zhou|17180301300|
2010-07-18T13:02:32.993+0000|17180985635|1099511630204|fine|Yang Zhao|17180985627|
2010-07-18T13:04:28.595+0000|17180427706|1099511628095|duh|Adriaen Dam||17180426968
2010-07-18T13:08:01.428+0000|17180492638|4555|no way!|Wei Zhou|17180492633|
2010-07-18T13:09:05.031+0000|17180225953|772|fine|Ashley Coetzee|17180225943|
2010-07-18T13:09:10.874+0000|17181208083|2199023256352|About Sarah . About Franz . About Sergei. About Lord B. About Simón . About 5.|Alexander Popov|17181208077|
